u,v,length,highway,geometry,edge_id
6976108044,6970700006,68.17926701127968,residential,"LINESTRING (76.9494996 8.5450184, 76.9488796 8.5450121)",10016
6976108044,7449611717,104.04405245232206,residential,"LINESTRING (76.9494996 8.5450184, 76.9494945 8.5450135, 76.949487 8.5450058, 76.9494806 8.5449876, 76.9494753 8.5449657, 76.9494398 8.5446766, 76.9493996 8.5444857, 76.9493878 8.5441985, 76.9493856 8.544096)",10017
6976108044,6976101154,96.25738511268645,residential,"LINESTRING (76.9494996 8.5450184, 76.9495142 8.5450222, 76.9495271 8.545024, 76.9495491 8.5450239, 76.9496589 8.5450096, 76.9496676 8.545009, 76.9496751 8.5450116, 76.9496798 8.5450151, 76.9496849 8.5450208, 76.9496887 8.5450274, 76.949692 8.5450338, 76.949694 8.5450407, 76.9496963 8.5450564, 76.949712 8.5452589, 76.9497571 8.5453942, 76.9498031 8.5454534, 76.9499923 8.5455665)",10018
6976111398,6976111405,8.284753366182198,residential,"LINESTRING (76.9301733 8.5210058, 76.9302384 8.5210433)",10019
6976111398,7127808074,116.78295832389364,primary,"LINESTRING (76.9301733 8.5210058, 76.9299633 8.5215093, 76.9298279 8.521777, 76.9297375 8.5219629)",10020
6976111405,6976111398,8.284753366182198,residential,"LINESTRING (76.9302384 8.5210433, 76.9301733 8.5210058)",10021
6976111405,7509743463,115.6849404972231,primary,"LINESTRING (76.9302384 8.5210433, 76.9303732 8.5208007, 76.930615 8.5203037, 76.9307085 8.5201129)",10022
6976111405,7509570730,160.2844924257867,residential,"LINESTRING (76.9302384 8.5210433, 76.9304424 8.5211593, 76.9307321 8.5212721, 76.9310177 8.5213172, 76.9315825 8.5213625, 76.9316152 8.521364, 76.9316374 8.521362)",10023
6976117434,12085355279,31.817531739618005,residential,"LINESTRING (76.9167454 8.5108959, 76.9164562 8.5108874)",10024
6976122516,6965239610,149.66306980696217,residential,"LINESTRING (76.9547573 8.5247841, 76.9547063 8.5244817, 76.9546976 8.524237, 76.9546734 8.5240103, 76.9546205 8.5236064, 76.9546079 8.5234476)",10025
6976123549,1692987299,141.70445828018367,residential,"LINESTRING (76.9340238 8.5402172, 76.934003 8.5401005, 76.9339829 8.5400036, 76.9339708 8.5398989, 76.9339842 8.5397809, 76.9340097 8.5396575, 76.9340514 8.5396164, 76.9340827 8.5396028, 76.934118 8.5395972, 76.9343081 8.5396117, 76.934703 8.5395934)",10026
6976136487,9745676982,30.815289195628758,secondary,"LINESTRING (76.9412226 8.5614111, 76.9411744 8.5614766, 76.9410542 8.5616326)",10027
6976136487,12082121429,71.05718044046684,secondary,"LINESTRING (76.9412226 8.5614111, 76.9413891 8.561185, 76.9416551 8.561078, 76.9417263 8.5610511)",10028
6976136487,6976136495,124.59234677883909,residential,"LINESTRING (76.9412226 8.5614111, 76.9409982 8.5611713, 76.9409141 8.5610935, 76.940828 8.5610362, 76.9406871 8.5609333, 76.9405729 8.5608643, 76.9404679 8.5608332, 76.9403071 8.5607959)",10029
6976136495,12082121428,45.22445203892353,residential,"LINESTRING (76.9403071 8.5607959, 76.9405801 8.5604917)",10030
6976136495,6976136487,124.5923467788391,residential,"LINESTRING (76.9403071 8.5607959, 76.9404679 8.5608332, 76.9405729 8.5608643, 76.9406871 8.5609333, 76.940828 8.5610362, 76.9409141 8.5610935, 76.9409982 8.5611713, 76.9412226 8.5614111)",10031
6976136495,10225592972,63.65523687190269,residential,"LINESTRING (76.9403071 8.5607959, 76.9401867 8.5607524, 76.9400778 8.5607425, 76.9397597 8.560865)",10032
6976136503,12649644223,80.76069518500216,residential,"LINESTRING (76.9381464 8.5604474, 76.9382196 8.5604311, 76.9384199 8.5604219, 76.9385282 8.5604536, 76.9385927 8.5604879, 76.9386724 8.5605019, 76.9388628 8.560479)",10033
6976136503,12082121419,172.71516539837003,residential,"LINESTRING (76.9381464 8.5604474, 76.9383935 8.5611142, 76.9384728 8.5611176, 76.9386141 8.5610991, 76.9392361 8.5609959)",10034
6976136503,6976136507,61.99731623357596,residential,"LINESTRING (76.9381464 8.5604474, 76.938014 8.5601691, 76.9377634 8.5602021)",10035
6976136507,7013552106,261.8687623920486,residential,"LINESTRING (76.9377634 8.5602021, 76.9376394 8.5607447, 76.9375429 8.5615603, 76.9375375 8.5616134, 76.9375536 8.5616757, 76.9375858 8.5617672, 76.9376341 8.5618852, 76.9378068 8.5623574, 76.9378452 8.5624855)",10036
6976136507,12082121479,65.29712927493078,residential,"LINESTRING (76.9377634 8.5602021, 76.9375137 8.5598456, 76.9374815 8.5597908, 76.9374455 8.5597751, 76.9373937 8.5597726)",10037
6976136507,6976136503,61.99731623357596,residential,"LINESTRING (76.9377634 8.5602021, 76.938014 8.5601691, 76.9381464 8.5604474)",10038
6978404483,6978418385,35.80935795563612,residential,"LINESTRING (76.9473396 8.5336755, 76.9474737 8.5334778, 76.9474911 8.5333956)",10039
6978404984,6978426585,32.35454435112816,residential,"LINESTRING (76.9142639 8.5382232, 76.913979 8.5381505)",10040
6978411048,6953274523,128.49112774228885,residential,"LINESTRING (76.9597455 8.5258996, 76.9595933 8.5259791, 76.959555 8.5260388, 76.9595195 8.52607, 76.9594377 8.5260839, 76.9594029 8.5260726, 76.9593774 8.5260388, 76.9593076 8.5257987, 76.9592768 8.5255865, 76.9592674 8.5255096, 76.9592613 8.5254512, 76.9592466 8.5254115, 76.959218 8.5253535)",10041
6978411048,6978411051,66.46187367494062,residential,"LINESTRING (76.9597455 8.5258996, 76.959779 8.5259101, 76.9598146 8.5259513, 76.959838 8.5259927, 76.9598727 8.5260781, 76.9599473 8.5262364, 76.9600066 8.526422)",10042
6978411048,12084331501,31.744304887600812,residential,"LINESTRING (76.9597455 8.5258996, 76.9597489 8.5258182, 76.9598444 8.5257572, 76.9599368 8.5257511)",10043
6978411051,4828128323,72.00648958790273,residential,"LINESTRING (76.9600066 8.526422, 76.9596556 8.5265095, 76.9593654 8.5265482)",10044
6978411051,6956331188,69.18508425286524,residential,"LINESTRING (76.9600066 8.526422, 76.9600972 8.5263963, 76.9601911 8.5263957, 76.9603221 8.5264144, 76.9606167 8.5265054)",10045
6978411051,6978411048,66.46187367494063,residential,"LINESTRING (76.9600066 8.526422, 76.9599473 8.5262364, 76.9598727 8.5260781, 76.959838 8.5259927, 76.9598146 8.5259513, 76.959779 8.5259101, 76.9597455 8.5258996)",10046
6978413433,6978413434,43.50657679823623,residential,"LINESTRING (76.9727938 8.5102411, 76.972996 8.5105774)",10047
6978413434,6978413433,43.50657679823623,residential,"LINESTRING (76.972996 8.5105774, 76.9727938 8.5102411)",10048
6978413434,6978413446,50.810225427199256,residential,"LINESTRING (76.972996 8.5105774, 76.9726139 8.5108343)",10049
6978413434,6978413440,73.64413521080662,residential,"LINESTRING (76.972996 8.5105774, 76.9730893 8.5105081, 76.9731384 8.5104799, 76.9731693 8.5104759, 76.9731874 8.5104772, 76.9732357 8.5105276, 76.9732638 8.5105449, 76.973294 8.5105528, 76.9733758 8.5105008, 76.9735729 8.5104156)",10050
6978413436,6965177449,21.346262515319665,residential,"LINESTRING (76.9738566 8.5112102, 76.9739254 8.5112167, 76.9740167 8.5112381, 76.9740434 8.511254)",10051
6978413436,6965177455,91.41672231720753,residential,"LINESTRING (76.9738566 8.5112102, 76.9737087 8.5113425, 76.9735971 8.5114614, 76.9734978 8.5115834, 76.9732243 8.5117266)",10052
6978413436,6978413440,93.92141995217108,residential,"LINESTRING (76.9738566 8.5112102, 76.9737149 8.5108948, 76.9736663 8.5107084, 76.9735729 8.5104156)",10053
6978413440,6978413441,16.07022301873036,residential,"LINESTRING (76.9735729 8.5104156, 76.9734933 8.5102944)",10054
6978413440,6978413436,93.92141995217108,residential,"LINESTRING (76.9735729 8.5104156, 76.9736663 8.5107084, 76.9737149 8.5108948, 76.9738566 8.5112102)",10055
6978413440,6978413434,73.64413521080661,residential,"LINESTRING (76.9735729 8.5104156, 76.9733758 8.5105008, 76.973294 8.5105528, 76.9732638 8.5105449, 76.9732357 8.5105276, 76.9731874 8.5104772, 76.9731693 8.5104759, 76.9731384 8.5104799, 76.9730893 8.5105081, 76.972996 8.5105774)",10056
6978413441,6978413440,16.07022301873036,residential,"LINESTRING (76.9734933 8.5102944, 76.9735729 8.5104156)",10057
6978413441,2437390989,143.75302947468748,residential,"LINESTRING (76.9734933 8.5102944, 76.9734113 8.5101986, 76.973294 8.5100844, 76.9732831 8.510048, 76.9732855 8.5100087, 76.9733098 8.5099599, 76.9734067 8.509882, 76.9735897 8.5097651, 76.9740299 8.5094562)",10058
6978413441,6978413443,103.51157663614862,residential,"LINESTRING (76.9734933 8.5102944, 76.9736515 8.5101576, 76.9739357 8.5099327, 76.9742367 8.5097248)",10059
6978413443,2437390989,37.54241594377747,tertiary,"LINESTRING (76.9742367 8.5097248, 76.974192 8.509664, 76.9740299 8.5094562)",10060
6978413443,7509557715,43.610771584191085,tertiary,"LINESTRING (76.9742367 8.5097248, 76.9743492 8.5098659, 76.9744319 8.5099497, 76.9744923 8.5100241)",10061
6978413443,6978413441,103.51157663614862,residential,"LINESTRING (76.9742367 8.5097248, 76.9739357 8.5099327, 76.9736515 8.5101576, 76.9734933 8.5102944)",10062
6978413446,6978413434,50.810225427199256,residential,"LINESTRING (76.9726139 8.5108343, 76.972996 8.5105774)",10063
6978413446,6978413448,39.668293759572734,residential,"LINESTRING (76.9726139 8.5108343, 76.9727334 8.5111709)",10064
6978413446,7012717195,53.49860545308357,residential,"LINESTRING (76.9726139 8.5108343, 76.9724424 8.5105342, 76.9723807 8.5104122)",10065
6978413448,6978413446,39.668293759572734,residential,"LINESTRING (76.9727334 8.5111709, 76.9726139 8.5108343)",10066
6978413448,6978413449,44.264519205510005,residential,"LINESTRING (76.9727334 8.5111709, 76.9729382 8.5115136)",10067
6978413448,7012717200,103.12120738056694,residential,"LINESTRING (76.9727334 8.5111709, 76.9720629 8.5114388, 76.9720159 8.5114335, 76.9719811 8.5114202, 76.9719623 8.5113864, 76.9719594 8.5112965)",10068
6978413448,6965177456,136.42251942285313,residential,"LINESTRING (76.9727334 8.5111709, 76.973113 8.5109096, 76.9731438 8.5109003, 76.9731706 8.510903, 76.9732068 8.5109282, 76.9732702 8.5110361, 76.9733095 8.5110986, 76.9733334 8.5111397, 76.9733404 8.5111897, 76.9732341 8.5112782, 76.9731943 8.5113796, 76.9731867 8.5114397, 76.9731894 8.5115038)",10069
6978413449,6978413448,44.264519205510005,residential,"LINESTRING (76.9729382 8.5115136, 76.9727334 8.5111709)",10070
6978413449,6965177456,27.680255553220434,residential,"LINESTRING (76.9729382 8.5115136, 76.973031 8.511504, 76.9731894 8.5115038)",10071
6978413449,7012717203,171.70564706407666,residential,"LINESTRING (76.9729382 8.5115136, 76.9728956 8.5115249, 76.9726967 8.5115219, 76.9725705 8.5115787, 76.9723771 8.5116268, 76.9722732 8.5116491, 76.971766 8.5117679, 76.9714213 8.5118419)",10072
6978415148,3508409373,47.86690807664243,residential,"LINESTRING (76.9628306 8.4841076, 76.9630491 8.4844799)",10073
6978415148,6978415149,34.95543640601249,residential,"LINESTRING (76.9628306 8.4841076, 76.9625617 8.4842752)",10074
6978415148,3520686560,60.527541618990256,residential,"LINESTRING (76.9628306 8.4841076, 76.9629863 8.4840105, 76.9628787 8.4836642)",10075
6978415149,3508415801,44.3159851980723,residential,"LINESTRING (76.9625617 8.4842752, 76.9627615 8.4846213)",10076
6978415149,6978415150,61.016975119351905,residential,"LINESTRING (76.9625617 8.4842752, 76.962082 8.4845509)",10077
6978415149,6978415148,34.95543640601249,residential,"LINESTRING (76.9625617 8.4842752, 76.9628306 8.4841076)",10078
6978415150,12086829423,20.71515784002102,tertiary,"LINESTRING (76.962082 8.4845509, 76.9619441 8.484424)",10079
6978415150,6978415149,61.016975119351905,residential,"LINESTRING (76.962082 8.4845509, 76.9625617 8.4842752)",10080
6978415150,3617778861,27.27086792296074,tertiary,"LINESTRING (76.962082 8.4845509, 76.9621676 8.4846399, 76.9622464 8.4847343)",10081
6978416787,12082175430,35.00044413731766,residential,"LINESTRING (76.9488269 8.5433477, 76.9491422 8.5433046)",10082
6978416787,12082446089,38.00326392244441,residential,"LINESTRING (76.9488269 8.5433477, 76.9487938 8.5430075)",10083
6978416787,7572254042,4.4817416245349495,residential,"LINESTRING (76.9488269 8.5433477, 76.9488139 8.5433859)",10084
6978416788,12082446089,17.403582451912886,residential,"LINESTRING (76.9487787 8.5428517, 76.9487938 8.5430075)",10085
6978416788,7012776011,47.98077459676598,residential,"LINESTRING (76.9487787 8.5428517, 76.948344 8.5428891)",10086
6978416788,12082446092,102.09856909375662,residential,"LINESTRING (76.9487787 8.5428517, 76.9487775 8.5427525, 76.9487798 8.5427385, 76.9487839 8.5427246, 76.9487908 8.5427121, 76.9488013 8.5426996, 76.94881 8.5426931, 76.9488203 8.5426881, 76.9488291 8.5426852, 76.9488417 8.5426846, 76.9491536 8.5426404, 76.9492108 8.5426351, 76.9492547 8.5426281, 76.9493235 8.5426161, 76.9493619 8.5426089, 76.9493822 8.5425994, 76.9494079 8.5425793, 76.9494348 8.5425434, 76.9494483 8.5425075, 76.9494652 8.5424516)",10087
6978416793,7463550796,34.81185812452608,residential,"LINESTRING (76.9456619 8.5419857, 76.9456552 8.5422987)",10088
6978416793,12082446013,22.777263524116663,residential,"LINESTRING (76.9456619 8.5419857, 76.9456646 8.5419101, 76.9456734 8.5417812)",10089
6978416793,9872116073,88.92884412873534,residential,"LINESTRING (76.9456619 8.5419857, 76.9461717 8.5418895, 76.9464559 8.5418338)",10090
6978418385,6978404483,35.80935795563612,residential,"LINESTRING (76.9474911 8.5333956, 76.9474737 8.5334778, 76.9473396 8.5336755)",10091
6978418385,6978418387,40.31964488935807,residential,"LINESTRING (76.9474911 8.5333956, 76.9476936 8.5335521, 76.9477782 8.5336211)",10092
6978418385,7467781231,74.06839132856123,residential,"LINESTRING (76.9474911 8.5333956, 76.9476418 8.5331827, 76.9477393 8.5330349, 76.9478451 8.5329307, 76.9478942 8.5328645)",10093
6978418387,7467781230,73.53277135568575,residential,"LINESTRING (76.9477782 8.5336211, 76.9482387 8.5331416)",10094
6978418387,6978418385,40.31964488935807,residential,"LINESTRING (76.9477782 8.5336211, 76.9476936 8.5335521, 76.9474911 8.5333956)",10095
6978418387,7456795649,66.16123554098147,residential,"LINESTRING (76.9477782 8.5336211, 76.9477151 8.5337802, 76.9476897 8.533889, 76.9476736 8.5339566, 76.9476669 8.5340481, 76.9476306 8.5341436, 76.9476026 8.5341843)",10096
6978418393,7456795649,6.835253599941081,residential,"LINESTRING (76.9475676 8.5342351, 76.9476026 8.5341843)",10097
6978418393,2444610559,89.27260807232386,residential,"LINESTRING (76.9475676 8.5342351, 76.9474992 8.5343598, 76.9474174 8.5344765, 76.9473517 8.5345574, 76.9472766 8.5346529, 76.9472136 8.5347219, 76.9471706 8.5347842, 76.9471291 8.5348611, 76.9471317 8.5348997)",10098
6978418393,7456795645,101.47054715584403,residential,"LINESTRING (76.9475676 8.5342351, 76.9473742 8.5341783, 76.9470648 8.5340426, 76.9468986 8.5339582, 76.9467764 8.5339102, 76.9467415 8.5339022, 76.9467131 8.5339016)",10099
6978421615,6978421616,16.88072175953803,residential,"LINESTRING (76.9504885 8.5391224, 76.9503504 8.5391887)",10100
6978421615,7471294171,117.92601608016487,residential,"LINESTRING (76.9504885 8.5391224, 76.950455 8.5385083, 76.9504141 8.5380646)",10101
6978421615,7466844974,70.57577276967243,residential,"LINESTRING (76.9504885 8.5391224, 76.9508778 8.5391131, 76.9511302 8.5391118)",10102
6978421616,6978421615,16.88072175953803,residential,"LINESTRING (76.9503504 8.5391887, 76.9504885 8.5391224)",10103
6978421616,6978421618,35.994393907323044,residential,"LINESTRING (76.9503504 8.5391887, 76.9502579 8.5392191, 76.9501278 8.5392298, 76.9500285 8.5392284)",10104
6978421616,12082446150,69.42320087205584,residential,"LINESTRING (76.9503504 8.5391887, 76.9503967 8.5393904, 76.9504386 8.5395537, 76.9504534 8.5398023)",10105
6978421618,12082446143,69.82153890263262,residential,"LINESTRING (76.9500285 8.5392284, 76.9499132 8.5392113, 76.9496088 8.539182, 76.9494014 8.5391361)",10106
6978421618,6978421616,35.994393907323044,residential,"LINESTRING (76.9500285 8.5392284, 76.9501278 8.5392298, 76.9502579 8.5392191, 76.9503504 8.5391887)",10107
6978421618,12082446144,192.97988011070134,residential,"LINESTRING (76.9500285 8.5392284, 76.9499655 8.539438, 76.9498628 8.5396404, 76.9498327 8.5397576, 76.9497643 8.5399115, 76.9496986 8.5400123, 76.9496369 8.5400839, 76.9495551 8.5401621, 76.949476 8.5402125, 76.9494089 8.5402656, 76.9493459 8.5403624, 76.9492543 8.5404557, 76.9491598 8.5405049, 76.949055 8.5406078)",10108
6978426585,6978404984,32.35454435112816,residential,"LINESTRING (76.913979 8.5381505, 76.9142639 8.5382232)",10109
6978426585,7510905806,37.49186965765319,residential,"LINESTRING (76.913979 8.5381505, 76.9139676 8.5380905, 76.9139897 8.538007, 76.9140518 8.5378274)",10110
6978426585,457113800,152.80742391678746,residential,"LINESTRING (76.913979 8.5381505, 76.9139704 8.5382747, 76.9139632 8.5383473, 76.9139475 8.5383942, 76.9139372 8.5384105, 76.9139233 8.5384198, 76.9139077 8.5384291, 76.9138885 8.5384314, 76.9136672 8.5384353, 76.9135197 8.5384221, 76.9133977 8.5384513, 76.9131898 8.5385109, 76.9129564 8.5385719, 76.9128481 8.5386052)",10111
6978426585,7510428915,54.88497107352812,residential,"LINESTRING (76.913979 8.5381505, 76.9138569 8.5381267, 76.9138132 8.5381193, 76.9137629 8.5381095, 76.9136986 8.5380796, 76.913645 8.5380517, 76.9136168 8.5380265, 76.9135833 8.5380106, 76.9135498 8.538008, 76.9135135 8.5380212)",10112
6978426592,7510905816,76.43361591061249,residential,"LINESTRING (76.9161361 8.5381317, 76.9162092 8.5380985, 76.9163125 8.5380772, 76.9163856 8.5381045, 76.916417 8.5381283, 76.9164436 8.5381463, 76.9164781 8.538186, 76.9165666 8.5382709, 76.9166883 8.538406)",10113
6978426592,6967944652,76.45614756377367,residential,"LINESTRING (76.9161361 8.5381317, 76.9161527 8.5382326, 76.9156306 8.5385084)",10114
6978426592,7522143005,104.5149336930491,residential,"LINESTRING (76.9161361 8.5381317, 76.9161255 8.5381231, 76.9161149 8.5381104, 76.9161083 8.5380992, 76.9161026 8.5380839, 76.9160805 8.53793, 76.9160818 8.5378425, 76.9159175 8.5376675, 76.9158313 8.5375543, 76.915719 8.5374695, 76.9156006 8.5374604)",10115
6978427447,6978427455,143.346424307028,residential,"LINESTRING (76.9352489 8.5478456, 76.9350779 8.5480492, 76.93498 8.5481565, 76.9349088 8.5481603, 76.9347909 8.548138, 76.9346273 8.5481168, 76.9343993 8.548085, 76.9342303 8.5480903, 76.9341218 8.5480919, 76.9341149 8.5480906, 76.9341092 8.5480872, 76.9340997 8.54808)",10116
6978427447,1927166211,610.1655259483753,residential,"LINESTRING (76.9352489 8.5478456, 76.9353569 8.5477156, 76.935442 8.547581, 76.9355742 8.5471615, 76.9356539 8.546951, 76.9356568 8.5468614, 76.93566 8.5467383, 76.9356616 8.546551, 76.9356646 8.546493, 76.9356679 8.5464365, 76.9356777 8.5463662, 76.9357586 8.5463834, 76.9358146 8.5464002, 76.935904 8.5464213, 76.9360347 8.5464469, 76.9367923 8.5466671, 76.9371045 8.546752, 76.9379873 8.546954, 76.9380883 8.5469558, 76.9385396 8.546905, 76.9385818 8.5468901, 76.9386105 8.546862, 76.9386366 8.5468259, 76.9386493 8.5467818, 76.9386472 8.5467093, 76.9386523 8.5466238, 76.9386698 8.5462313, 76.9386937 8.5460929, 76.938742 8.5459656)",10117
6978427447,11187145814,50.26214909855726,residential,"LINESTRING (76.9352489 8.5478456, 76.9352204 8.5478315, 76.9350753 8.5477599, 76.9348174 8.5477086)",10118
